satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1,0,0,0.7653821333656357,0,1,-1.8531666462076688,5,2,4,2,2,5,4,5,5,5,5,3,5,2,-0.38648106227660245,-0.3916437116430161
1,0,0,0.7653821333656357,0,1,-1.8054600507972232,5,3,1,3,5,4,1,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,1.0960852362126146,0,0,0.767775289402929,3,3,4,3,3,4,4,5,5,5,5,3,5,3,2.923126443271033,2.055240368388673
1,0,0,0.8315227539350314,0,0,-0.9253220456739022,3,3,3,3,5,4,5,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.4251490368834885,0,0,0.2507915717917747,4,4,4,4,2,5,4,5,5,5,5,1,5,2,-0.20261397863506714,-0.23545962142822743
1,0,0,0.17011654824107356,0,0,-0.938952501505458,1,1,1,1,5,4,5,5,5,5,5,4,5,3,-0.28141415733858227,-0.3916437116430161
1,0,0,0.23625716881046935,0,0,-0.9652398091806015,1,1,1,1,2,5,5,5,5,5,5,4,5,5,-0.09754707369704695,0.050877877298885106
1,0,0,0.23625716881046935,0,0,-0.9593981852527917,5,5,5,5,5,4,5,5,5,5,5,4,5,5,-0.38648106227660245,-0.10530621291590356
1,0,0,0.8315227539350314,0,0,0.4941925687838436,2,2,2,2,4,4,5,5,5,5,5,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.8315227539350314,0,0,-0.9331108775776483,1,2,1,1,5,4,4,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.10397592767167779,0,0,1.7832442488538405,4,4,4,4,2,5,4,5,5,5,5,4,5,5,-0.38648106227660245,-0.20942893972576265
1,0,0,0.23625716881046935,0,0,1.1513752606624297,3,3,3,3,3,4,5,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,1.3606477184901977,0,0,1.8757366277108265,4,4,4,4,4,4,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,1.0299446156432188,0,0,1.2185539358322406,2,2,2,2,3,5,5,5,5,5,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,0.23625716881046935,0,0,1.64791329452625,2,2,2,2,3,5,5,5,5,5,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.17011654824107356,0,0,-0.4093119320507161,1,1,1,1,3,4,5,5,5,5,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.8976633745044271,0,0,-0.9593981852527917,5,5,3,5,2,5,4,5,5,5,5,4,5,3,-0.3076808835730873,1.2743199173147295
1,0,0,0.6331008922268441,0,0,-0.9681606211445063,5,5,5,5,4,4,5,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6235708985916758,0,0,2.121084832678832,2,2,2,2,5,5,5,5,3,5,4,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.0204146220080506,0,0,0.23424030399631401,1,1,1,1,5,5,5,5,4,4,4,3,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.963803995073823,0,0,1.7910330807575865,1,1,1,1,3,4,5,5,5,5,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,1.2945070979208018,0,0,1.64791329452625,5,5,5,5,4,5,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,0,0,1.442482853064944,5,5,5,5,4,5,4,5,5,5,5,4,5,2,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.16058655460590535,0,0,-0.3732885844958899,2,2,1,2,3,3,2,5,5,5,5,4,5,4,-0.38648106227660245,-0.23545962142822743
1,0,0,-1.483398965993821,0,0,1.4590341208604047,2,2,2,2,5,5,5,5,1,1,4,2,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.09444593403650955,0,0,1.463902140800246,3,3,3,3,5,5,5,2,4,5,2,5,5,5,4.525396743575841,4.424032403312967
1,0,0,-0.2267271751753011,0,0,0.969311314912362,5,5,5,5,4,1,4,5,5,5,5,2,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.17011654824107356,0,0,-0.9379788975174898,4,4,4,4,5,5,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.5008196510880525,0,0,-0.9506357493610773,2,2,2,2,3,5,5,5,5,5,5,4,5,4,-0.3602143360420974,-0.3916437116430161
1,0,0,-0.6235708985916758,0,0,0.13201188525964508,2,2,2,2,5,5,5,5,5,3,4,5,4,5,0.08632000994448837,-0.3916437116430161
1,1,0,-1.483398965993821,0,0,0.7794585372585483,2,2,2,2,5,5,5,5,3,3,5,5,5,5,0.7955216182761247,0.46736878453832154
1,0,0,0.7653821333656357,0,0,1.6002066991158046,3,3,3,3,2,2,1,5,5,5,5,5,5,1,-0.38648106227660245,-0.23545962142822743
1,1,0,0.6331008922268441,0,0,-0.9545301653129504,3,3,3,3,5,4,5,5,5,5,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.5669602716574482,0,0,-0.9408997094813946,2,2,2,2,4,4,4,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3685384099492609,0,0,0.3316007027931416,5,3,5,5,3,5,5,5,5,5,5,4,5,3,0.19138691488250853,-0.3135516665356218
1,0,0,0.23625716881046935,0,0,3.573701982727499,3,3,3,3,5,5,5,5,4,5,4,5,5,5,4.919397637093416,4.9967074007671926
1,1,0,-0.4912896574528842,0,0,2.8396045757994193,2,2,2,2,5,5,5,5,3,4,4,4,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.6897115191610715,0,0,0.7317519418481028,4,4,4,4,5,5,5,5,3,5,4,3,4,5,0.9531219756831549,0.7797369649678989
1,0,0,-1.747961448271404,0,0,0.8855813719470903,3,3,3,3,5,5,5,5,5,3,5,4,4,5,-0.33394760980759236,0.07690855900134988
1,1,0,0.23625716881046935,0,0,-0.9837382849519987,2,2,2,2,3,4,2,5,5,5,5,5,5,2,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.5574302780222801,0,0,2.223313251415501,4,4,4,4,5,5,5,5,4,4,3,5,4,5,0.16512018864800349,-0.2614903031306922
1,0,0,0.8976633745044271,0,0,1.2682077392186226,5,5,5,5,2,5,5,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.5669602716574482,0,0,1.3811458018229426,3,3,3,3,2,5,5,5,5,5,5,4,5,5,1.5835234053112759,1.2482892356122648
1,0,0,0.4346790305186567,0,0,0.9644432949725207,4,4,4,4,4,4,5,5,5,5,5,4,5,4,-0.04501362122803686,-0.3916437116430161
1,0,0,0.17011654824107356,0,0,1.3976970696184032,2,2,2,2,4,2,3,5,5,5,5,3,5,1,-0.38648106227660245,-0.3916437116430161
1,1,0,0.963803995073823,0,0,1.3460960582560846,3,3,3,3,2,5,4,5,5,5,5,3,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3685384099492609,0,0,1.050120445913729,5,5,5,5,3,5,5,5,5,5,5,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.3023977893798651,0,0,1.5320544199580253,1,1,1,1,4,5,5,5,5,5,5,5,5,4,-0.15008052616605705,-0.15736757632083312
1,0,0,-0.4251490368834885,0,0,1.361673722063577,4,4,4,4,5,5,1,5,5,5,5,3,5,1,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.5574302780222801,0,0,0.40072658593888916,3,3,5,3,5,5,5,5,4,3,4,4,5,5,-0.33394760980759236,-0.07927553121343878
1,0,0,-0.8219927602998631,0,0,1.6274676107789163,2,2,5,2,5,5,5,5,4,3,4,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.888133380869259,0,0,0.6976758022692132,2,2,2,2,5,5,5,5,4,4,5,3,5,5,0.37525399852404384,-0.23545962142822743
1,0,0,-1.152695863146842,0,0,2.8532350316309754,2,2,2,2,5,5,5,5,5,2,5,4,4,5,-0.1763472524005621,-0.28752098483315697
1,0,0,-0.7558521397304674,0,0,1.4999254883550721,4,4,4,4,5,5,5,5,1,3,1,1,3,5,-0.33394760980759236,0.15500060410874422
1,0,0,0.23625716881046935,0,0,0.5603976399656864,2,2,2,2,5,5,4,5,5,5,5,4,5,5,0.08632000994448837,-0.2614903031306922
1,0,0,0.03783530710228201,0,0,-0.9525829573370138,3,3,3,3,5,5,5,5,5,5,5,5,5,3,-0.38648106227660245,-0.13133689461836834
1,0,0,-0.5574302780222801,0,0,2.3966147612738538,5,5,5,5,5,5,5,5,1,5,1,2,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.9542740014386547,0,0,2.9350177666203106,2,2,2,2,5,5,5,5,5,5,1,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.0204146220080506,0,0,0.40559460587873053,2,2,5,2,5,5,5,5,4,2,5,2,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-1.6156802071326126,0,0,1.728722425527617,3,3,3,3,5,5,5,5,4,1,3,1,4,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.4346790305186567,0,0,0.5214534804469553,3,3,5,3,4,5,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.03783530710228201,0,0,-0.9759494530482524,1,1,1,1,4,5,5,5,5,5,5,5,5,5,-0.38648106227660245,-0.28752098483315697
1,0,0,-0.6897115191610715,0,0,3.461737524111147,5,5,4,5,5,5,5,3,4,4,5,5,5,5,4.131395850058265,3.6691426339414894
1,1,0,-0.7558521397304674,0,0,2.549470587384873,3,3,3,3,5,5,5,5,3,2,5,5,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.7558521397304674,0,0,2.786056356461164,5,5,2,5,5,5,5,5,5,2,4,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,0,-1.0032103647113642,2,2,3,2,3,4,4,5,5,5,5,3,5,3,-0.38648106227660245,-0.23545962142822743
1,1,0,0.6331008922268441,0,0,3.498734475653942,2,2,2,2,5,5,5,4,3,5,4,5,5,5,5.759932876597578,6.844885801642191
1,1,0,0.5008196510880525,0,0,-0.9895799088798083,4,4,4,4,5,4,4,5,5,5,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.03783530710228201,0,0,1.608969135007519,3,3,3,3,3,5,5,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.3511177248550295,0,0,0.056070774198119594,3,3,3,3,5,5,5,5,5,2,5,4,5,5,-0.38648106227660245,-0.18339825802329787
1,0,0,-1.5495395865632167,0,0,0.1631672128746299,1,1,1,1,5,5,5,5,5,5,5,5,4,5,0.13885346241349844,-0.3916437116430161
1,0,0,0.963803995073823,0,0,-0.9934743248316814,4,4,4,4,1,3,2,5,5,5,5,5,5,1,-0.38648106227660245,0.10293924070381466
1,0,0,1.2945070979208018,0,0,-1.0041839686993324,4,4,4,4,5,4,4,5,5,5,5,4,5,4,-0.38648106227660245,-0.15736757632083312
1,0,0,1.0960852362126146,0,0,-0.9749758490602842,3,3,3,3,3,4,4,5,5,5,5,3,5,4,-0.28141415733858227,-0.3916437116430161
1,1,0,0.7653821333656357,0,0,1.3743305739071647,2,2,2,2,2,5,5,5,5,5,5,4,5,5,-0.22888070486957218,-0.20942893972576265
1,0,0,0.10397592767167779,0,0,0.746356001667627,1,1,1,1,2,4,4,5,5,5,5,3,5,3,-0.12381379993155199,-0.3916437116430161
1,1,0,-0.6235708985916758,0,0,0.5068494206274312,3,3,3,3,5,5,5,5,4,3,3,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.7653821333656357,0,1,-1.3439717605002606,5,5,5,5,5,5,5,5,5,5,5,1,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,0,1,-0.42391599187024026,5,1,5,1,5,5,5,5,4,3,4,5,3,5,1.5047232266077608,1.4825653709344477
1,0,0,0.6992415127962398,0,1,0.5010077966996215,5,1,1,1,5,5,5,1,5,4,5,5,2,5,0.5328543559310742,1.1181358270999409
1,1,0,0.6992415127962398,0,1,0.9634696909845524,5,1,5,1,5,5,5,5,2,2,2,5,4,5,-0.20261397863506714,0.4413381028358568
1,1,0,0.6992415127962398,0,2,0.14953675704307404,5,4,4,4,5,5,5,5,2,4,4,2,2,5,-0.38648106227660245,-0.36561302994055134
1,1,0,0.6992415127962398,0,2,0.18458650060993195,5,4,4,4,5,5,5,5,2,3,5,4,5,5,0.7429881658071146,0.5714915113481807
1,1,0,0.6992415127962398,0,1,-0.1513068752391231,5,5,5,5,5,5,5,5,4,2,3,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,1,-1.7217301078319516,5,2,2,2,2,3,2,5,5,5,5,1,5,5,1.2420559642627103,0.9879824185876169
1,0,0,0.6992415127962398,0,1,-1.684733156289157,5,5,5,5,2,4,4,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,1,-1.706152444024459,5,4,4,4,3,1,5,5,5,5,5,4,5,2,0.2964538198205287,0.050877877298885106
1,1,0,0.6992415127962398,0,2,-0.08023378411743898,5,5,5,5,5,5,5,5,5,2,3,1,2,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,1,-1.8473250222798592,5,4,5,4,1,1,1,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.0299446156432188,0,0,0.5526088080619401,5,4,5,5,4,4,4,5,5,5,5,4,5,4,-0.018746894993531816,-0.15736757632083312
1,0,0,0.4346790305186567,0,0,0.8330067565968035,4,4,4,4,4,4,4,5,5,5,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3023977893798651,0,0,-0.9691342251324745,5,5,5,5,5,4,5,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.23625716881046935,0,0,1.0121498903829662,2,2,2,2,1,3,1,5,5,5,5,2,5,2,0.32272054605503375,-0.3916437116430161
1,1,0,0.17011654824107356,0,0,-0.2905322455185865,5,5,5,5,4,4,4,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.10397592767167779,0,0,-0.9837382849519987,3,3,3,3,5,5,4,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.6897115191610715,0,0,0.12519665734386715,4,3,4,4,5,5,5,5,1,4,2,3,2,5,-0.38648106227660245,0.6756142381580398
1,1,0,0.8976633745044271,0,0,-1.002236760723396,3,3,3,3,5,4,5,5,5,5,5,3,5,3,-0.28141415733858227,-0.3135516665356218
1,0,0,0.17011654824107356,0,0,0.1758240647182175,2,2,2,2,3,4,5,5,5,5,5,3,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.03783530710228201,0,0,0.5039286086635263,2,2,2,2,2,5,4,5,5,5,5,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.03783530710228201,0,0,0.4386971414696519,4,4,2,4,2,2,5,5,5,5,5,2,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.028305313467113777,0,0,-0.9798438690001255,2,2,2,2,5,4,4,5,5,5,5,5,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.2267271751753011,0,0,0.9897569986596958,5,5,5,5,3,5,5,5,5,5,5,3,5,4,-0.38648106227660245,-0.2614903031306922
1,0,0,-0.2928677957446969,0,0,0.8544260443321056,3,3,3,3,3,3,1,5,5,5,5,5,5,4,2.187658108704892,1.9511176415788136
1,0,0,-0.4251490368834885,0,0,0.9994930385393785,2,3,2,2,3,2,2,5,5,5,5,2,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,-1.152695863146842,0,0,2.4861863281669354,4,4,4,4,5,5,5,5,4,1,1,4,3,5,0.6116545346345893,0.12896992240627944
1,0,0,1.0960852362126146,0,0,0.2634484236353623,2,2,2,2,4,5,4,5,5,5,5,4,5,4,1.1369890593246903,0.9619517368851522
1,0,0,0.10397592767167779,0,0,1.8192675964086666,2,2,2,2,4,4,5,5,5,5,5,5,5,3,-0.2551474311040772,-0.3916437116430161
1,1,0,-1.0204146220080506,0,0,2.341119333959662,3,3,3,3,5,5,5,5,5,4,4,3,4,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,0,-1.0032103647113642,3,3,3,3,3,5,5,5,5,5,5,4,5,4,-0.38648106227660245,-0.15736757632083312
1,0,0,1.0299446156432188,0,0,0.07456924996951683,5,5,5,5,3,5,5,5,5,5,5,3,5,5,-0.38648106227660245,-0.23545962142822743
1,1,0,1.3606477184901977,0,0,-1.0148936125669834,1,1,1,1,2,4,5,5,5,5,5,3,5,5,-0.0712803474625419,-0.07927553121343878
1,1,0,0.4346790305186567,0,0,-1.002236760723396,2,2,2,2,2,5,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3685384099492609,0,0,0.0638596061018658,4,4,4,4,2,5,5,5,5,5,5,3,5,3,0.21765364111701357,0.02484719559642033
1,1,0,0.10397592767167779,0,0,0.6519164148347042,2,2,2,2,3,5,4,5,5,5,5,5,5,4,-0.20261397863506714,-0.3916437116430161
1,0,0,-0.3590084163140927,0,0,0.0638596061018658,5,5,5,5,4,4,5,5,5,5,5,3,5,3,0.37525399852404384,0.33721537602599766
1,0,0,-0.6235708985916758,0,0,0.28194689940675954,5,5,2,5,5,5,5,5,4,5,4,4,5,5,0.06005328370998332,0.18103128581120898
1,1,0,-0.6897115191610715,0,0,1.5125823401986598,3,3,3,3,5,5,5,5,5,2,4,3,4,5,-0.28141415733858227,-0.18339825802329787
1,0,0,1.1622258567820103,0,0,0.7999042210058821,5,5,5,5,2,5,4,5,5,5,5,4,5,3,0.007519831240973229,-0.3135516665356218
1,0,0,0.8315227539350314,0,0,-0.015975920911532795,3,3,5,3,4,5,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.9542740014386547,0,0,2.8425253877633243,3,3,3,3,5,5,5,5,3,4,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,0,-1.0109991966151104,2,2,2,2,5,4,5,5,5,5,5,3,5,5,1.662323584014791,1.3524119624221238
1,1,0,-1.152695863146842,0,0,2.5007903879864593,4,4,4,4,5,5,5,5,5,2,4,3,5,5,-0.28141415733858227,-0.3916437116430161
1,0,0,0.17011654824107356,0,0,1.3032574827854806,2,2,2,2,2,4,5,5,5,5,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,0.17011654824107356,0,0,1.4337204171732294,3,3,3,3,1,5,4,5,5,5,5,5,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,0,0,-1.0178144245308882,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0.16512018864800349,-0.053244849510974
1,1,0,0.8315227539350314,0,0,-0.9963951367955862,5,5,5,5,3,4,4,5,5,5,5,4,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,0,0,0.8923965998628682,1,1,1,1,3,4,4,5,5,5,5,4,5,3,-0.2551474311040772,-0.3916437116430161
1,0,0,0.5669602716574482,0,0,-1.0217088404827614,1,1,1,1,2,4,5,5,5,5,5,4,5,4,0.7692548920416196,1.8990562781738842
1,1,0,0.4346790305186567,0,0,-1.0187880285188566,1,1,1,1,4,4,4,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.4346790305186567,0,0,-1.0139200085790152,3,3,3,3,3,5,4,5,5,5,5,5,5,3,0.06005328370998332,-0.15736757632083312
1,0,0,0.03783530710228201,0,0,-1.0178144245308882,4,4,2,4,4,4,4,5,5,5,5,3,5,3,-0.38648106227660245,-0.23545962142822743
1,1,0,-0.3590084163140927,0,0,-0.984711888939967,2,2,2,2,4,5,5,5,5,5,5,3,5,4,-0.018746894993531816,-0.3916437116430161
1,0,0,-0.4251490368834885,0,0,1.0637509017452849,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0.6379212608690944,0.25912333091860335
1,1,0,-1.3511177248550295,0,0,2.160028992197563,2,2,2,2,5,5,5,5,3,3,4,4,5,5,-0.1763472524005621,0.25912333091860335
1,0,0,0.8315227539350314,0,0,1.460007724848373,1,1,1,1,2,5,5,5,5,5,5,5,5,3,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6331008922268441,0,0,-1.0139200085790152,2,2,2,2,4,4,4,5,5,5,5,5,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.5669602716574482,0,0,-0.416127159966494,4,4,4,4,3,5,5,5,5,5,5,4,5,5,-0.33394760980759236,-0.3916437116430161
1,0,0,-0.7558521397304674,0,0,1.3061782947493854,1,1,1,1,5,5,5,5,4,4,4,5,4,5,-0.018746894993531816,1.1962278722073352
1,1,0,1.228366477351406,0,0,1.474611784667897,1,1,1,1,3,5,5,5,5,5,5,5,5,4,-0.38648106227660245,-0.2614903031306922
1,1,0,1.0960852362126146,0,0,1.0218859302626488,4,4,4,4,3,4,4,5,5,5,5,3,5,4,-0.33394760980759236,-0.3916437116430161
1,0,0,0.5669602716574482,0,0,0.9245255314658214,1,1,4,1,5,4,5,5,5,5,5,3,5,4,-0.28141415733858227,-0.3916437116430161
1,0,0,-0.4912896574528842,0,0,0.6373123550151801,4,4,4,4,5,5,5,5,3,4,4,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.888133380869259,0,0,-0.09289063596102656,2,2,1,2,5,5,5,5,3,4,5,3,5,5,-0.38648106227660245,-0.23545962142822743
1,0,0,-1.483398965993821,0,0,2.8892583791858013,2,2,2,2,5,5,5,5,3,2,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,0,0,-0.9944479288196497,4,4,4,4,5,4,4,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.10397592767167779,0,0,0.027836258547039604,4,4,4,4,2,4,5,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,-0.09444593403650955,0,0,1.2633397192787812,3,3,1,3,2,5,4,5,5,5,5,4,5,5,-0.28141415733858227,-0.3916437116430161
1,0,0,-1.152695863146842,0,0,1.273075759158464,2,2,2,2,5,5,5,5,2,3,5,1,2,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.8315227539350314,0,0,-1.0100255926271422,1,1,1,1,5,4,5,5,5,5,5,3,5,5,-0.0712803474625419,-0.13133689461836834
1,1,0,0.17011654824107356,0,0,-0.29345305748249134,5,5,5,5,3,4,4,5,5,5,5,1,5,1,-0.38648106227660245,-0.3916437116430161
1,1,0,0.3023977893798651,0,0,0.022968238607198228,1,1,1,1,5,5,4,5,5,5,5,5,5,3,-0.38648106227660245,-0.33958234823808653
1,0,0,1.0299446156432188,0,0,-1.0197616325068248,2,2,2,2,3,5,4,5,5,5,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.09444593403650955,0,0,-1.0080783846512056,5,5,5,5,4,2,4,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.028305313467113777,0,0,-1.0246296524466663,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2.161391382470387,1.7428721879590956
1,1,0,-0.9542740014386547,0,0,0.1037773696085651,4,4,5,4,5,5,5,5,3,4,4,1,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.1622258567820103,0,0,1.509661528234755,2,2,2,2,2,5,4,5,5,5,5,4,5,5,0.37525399852404384,0.2851540126210681
1,1,0,0.5669602716574482,0,0,-1.0226824444707296,4,4,4,4,2,4,5,5,5,5,5,4,5,5,-0.33394760980759236,-0.3916437116430161
1,1,0,-0.16058655460590535,0,0,-1.037286504290254,2,2,2,2,2,5,5,5,5,5,5,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,-0.16058655460590535,0,0,0.11253980550027957,1,1,1,1,5,4,4,5,5,5,5,4,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,1.3606477184901977,0,0,-1.0051575726873008,1,1,1,1,3,5,4,5,5,5,5,3,5,3,-0.38648106227660245,-0.3916437116430161
1,1,0,0.7653821333656357,0,0,-1.027550464410571,2,2,2,2,5,4,5,5,5,5,5,2,5,3,0.2964538198205287,0.12896992240627944
1,0,0,-1.0204146220080506,0,0,1.4123011294379275,4,4,4,4,5,5,5,5,2,5,4,1,1,5,-0.38648106227660245,-0.3916437116430161
1,1,0,1.228366477351406,0,0,-0.4180743679424306,5,5,5,5,1,1,3,5,5,5,5,3,5,1,-0.38648106227660245,-0.3916437116430161
1,0,0,1.0299446156432188,0,0,-0.4278104078221133,3,3,3,3,4,5,5,5,5,5,5,3,5,4,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6992415127962398,0,1,-1.2096144101606385,5,3,3,3,1,2,5,5,5,5,5,3,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6992415127962398,0,1,-0.4774642112084954,5,3,3,3,5,5,5,5,3,3,3,4,2,5,-0.38648106227660245,-0.36561302994055134
1,1,0,0.6992415127962398,0,1,-0.1980398666616003,5,5,5,5,5,5,5,5,1,5,5,2,1,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,2,0.6713884945940697,5,5,2,2,5,5,5,5,5,1,3,3,5,5,0.16512018864800349,-0.0011834861060444476
1,1,0,0.6331008922268441,0,1,0.6694412866181332,5,4,4,4,5,5,5,5,2,1,3,4,5,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,2,0.4766676970004146,5,4,4,4,5,5,5,5,1,4,4,4,4,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6331008922268441,0,1,-1.1307524871352084,5,3,3,3,1,4,3,5,5,5,5,4,5,4,2.5291255497534575,2.4717312756281093
1,1,0,0.6331008922268441,0,2,0.23424030399631401,5,4,4,4,5,5,5,5,4,1,1,4,3,5,-0.33394760980759236,-0.15736757632083312
1,1,0,0.6331008922268441,0,1,0.22158345215272643,5,5,5,5,5,5,5,5,2,4,1,2,3,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,2,0.03951950640265891,5,2,2,2,5,5,5,5,1,5,1,2,3,5,-0.28141415733858227,-0.10530621291590356
1,1,0,0.6331008922268441,0,2,-0.26132412587953824,5,2,5,5,5,5,5,5,1,5,2,4,4,5,0.06005328370998332,-0.20942893972576265
1,1,0,0.6331008922268441,0,1,-0.12015154762413828,5,4,4,4,5,5,5,5,2,4,1,1,3,5,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,1,0.043413922354532015,5,1,2,1,5,5,5,5,3,1,5,5,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6331008922268441,0,1,-1.5162996663706454,5,4,4,4,4,1,1,5,5,5,5,4,5,3,-0.22888070486957218,-0.3916437116430161
1,1,0,0.6331008922268441,0,2,0.1359063012115182,5,3,5,3,5,5,5,5,2,3,5,2,5,5,-0.38648106227660245,-0.28752098483315697
1,1,0,0.6331008922268441,0,1,-0.4093119320507161,5,2,2,2,5,5,5,5,1,2,1,3,5,5,-0.38648106227660245,-0.3916437116430161
1,0,0,0.6331008922268441,0,1,-1.6623402645658867,5,1,1,1,1,4,4,5,5,5,5,2,5,4,-0.38648106227660245,-0.3916437116430161
1,1,0,0.6331008922268441,0,1,0.04536113033046856,5,4,4,4,5,5,5,2,4,2,2,5,4,5,2.4765920972844473,3.1224983181897286
